Cliente_ID;Tempo_permanencia_horas;Gasto_reais
59974;0.87;1107.84
59975;3.27;779.56
59976;2.48;181.67
59977;9.62;479.46
59978;4.9;594.71
59979;6.65;887.03
59980;10.86;1007.58
59981;5.98;743.3
59982;2.6;433.93
59983;2.97;996.65
59984;1.17;1454.25
59985;5.98;1191.88
59986;9.44;1089.72
59987;4.82;977.25
59988;10.01;1474.83
59989;9.24;745.16
59990;8.34;1186.8
59991;6.33;1462.0
59992;9.88;372.69
59993;11.68;1447.58
59994;2.09;1392.14
59995;1.04;524.41
59996;5.72;270.28
59997;1.08;1044.12
59998;10.88;662.21
59999;5.75;688.1
60000;4.97;416.08
60001;9.91;897.79
60002;11.09;1295.22
60003;10.05;414.38
60004;9.67;1006.79
60005;6.05;1304.05
60006;0.88;969.82
60007;11.89;1113.62
60008;4.3;941.53
60009;5.08;856.85
60010;7.38;212.19
60011;2.54;741.07
60012;9.96;1485.84
60013;4.14;629.41
60014;1.99;980.0
60015;7.55;290.4
60016;11.77;338.14
60017;11.18;182.1
60018;11.17;736.93
60019;11.95;872.48
60020;0.58;173.39
60021;7.64;280.62
60022;2.85;1152.77
60023;10.24;426.87
60024;4.74;609.22
60025;11.21;1429.65
60026;4.94;645.06
60027;4.25;1070.8
60028;6.0;310.27
60029;1.76;1453.28
60030;5.29;429.26
60031;7.34;836.39
60032;5.73;1478.41
60033;2.72;298.77
60034;7.66;983.51
60035;8.18;1438.9
60036;1.44;1200.77
60037;8.53;1128.23
60038;5.35;711.64
60039;8.06;240.75
60040;8.73;968.38
60041;5.64;1265.1
60042;1.76;1234.0
60043;11.8;1322.67
60044;1.63;648.42
60045;9.34;697.15
60046;7.56;1479.96
60047;4.78;1195.27
60048;8.12;351.06
60049;6.45;1155.76
60050;0.53;575.51
60051;0.91;1063.36
60052;10.13;1285.39
60053;3.37;270.57
60054;9.27;519.61
60055;1.38;1380.68
60056;1.44;1417.9
60057;6.27;458.5
60058;9.98;1091.66
60059;1.56;863.16
60060;11.25;227.28
60061;3.23;389.73
60062;4.36;938.43
60063;2.52;379.2
60064;10.52;796.51
60065;1.36;291.38
60066;10.14;1220.4
60067;9.77;609.58
60068;1.23;272.84
60069;4.26;188.77
60070;6.46;273.69
60071;1.41;1156.73
60072;10.43;166.31
60073;9.99;723.14
60074;8.94;258.64
60075;6.45;562.49
60076;10.46;573.54
60077;5.31;242.41
60078;8.92;991.76
60079;8.36;1342.66
60080;2.41;1361.55
60081;0.18;1042.42
60082;6.0;725.19
60083;10.82;1313.71
60084;4.57;763.03
60085;10.04;1393.37
60086;7.05;252.35
60087;7.38;381.57
60088;9.31;908.71
60089;4.43;688.01
60090;1.18;355.21
60091;10.14;378.27
60092;9.51;1102.93
60093;0.91;1486.61
60094;4.04;1316.3
60095;10.57;1491.33
60096;8.21;198.84
60097;7.36;1292.5
60098;0.1;789.4
60099;9.14;750.94
60100;4.42;977.81
60101;6.44;1013.87
60102;6.81;712.88
60103;5.16;1139.08
60104;0.83;921.31
60105;7.35;640.99
60106;0.54;921.35
60107;7.48;1372.91
60108;2.53;294.92
60109;7.71;531.76
60110;9.33;538.01
60111;11.14;1314.06
60112;6.85;843.31
60113;8.47;463.93
60114;11.98;166.21
60115;0.07;1259.48
60116;1.97;1280.06
60117;0.67;1055.84
60118;2.04;257.73
60119;8.06;613.47
60120;3.11;1099.84
60121;6.23;773.61
60122;8.74;370.94
60123;1.31;277.48
60124;5.25;1309.3
60125;2.0;216.71
60126;0.98;1137.86
60127;7.41;451.07
60128;4.22;1324.4
60129;0.7;556.99
60130;11.65;1194.39
60131;8.68;813.14
60132;6.71;394.5
60133;1.54;1016.22
60134;3.14;1059.68
60135;4.93;1114.81
60136;0.66;1078.42
60137;0.34;455.0
60138;8.86;1203.3
60139;9.27;374.29
60140;11.59;674.56
60141;9.86;782.43
60142;0.58;243.99
60143;2.76;731.45
60144;1.63;653.95
60145;9.82;376.29
60146;6.15;1434.49
60147;4.47;604.32
60148;9.36;1217.14
60149;11.96;518.25
60150;3.57;773.18
60151;0.86;830.21
60152;4.95;1235.66
60153;10.3;434.34
60154;2.44;1456.37
60155;0.9;1011.8
60156;3.95;811.93
60157;4.8;649.37
60158;4.34;716.65
60159;10.77;945.89
60160;2.68;985.75
60161;3.88;858.28
60162;3.62;315.7
60163;0.78;532.57
60164;4.18;1294.22
60165;1.88;1408.32
60166;10.41;488.79
60167;0.22;1059.79
60168;2.78;1287.06
60169;7.7;192.29
60170;9.68;631.9
60171;6.22;405.32
60172;10.97;1170.77
60173;0.94;195.44
60174;5.75;1223.48
60175;8.01;1360.52
60176;1.45;168.51
60177;4.38;1114.18
60178;5.75;799.96
60179;2.1;1351.85
60180;11.23;606.16
60181;11.69;1380.96
60182;10.57;1359.53
60183;5.39;1063.16
60184;11.09;1163.33
60185;1.17;387.19
60186;1.37;1230.1
60187;10.16;288.28
60188;3.95;636.87
60189;10.4;232.53
60190;4.16;1127.01
60191;8.31;1400.45
60192;7.91;326.22
60193;4.37;180.2
60194;9.09;666.3
60195;7.45;316.98
60196;1.29;420.07
60197;6.73;275.19
60198;2.23;645.1
60199;10.74;639.57
60200;11.63;747.88
60201;4.74;440.34
60202;11.43;812.6
60203;3.08;577.98
60204;7.7;341.36
60205;2.65;672.76
60206;11.16;1475.1
60207;10.61;611.81
60208;8.3;781.07
60209;6.35;1417.5
60210;7.95;1422.25
60211;5.06;1239.96
60212;10.67;669.48
60213;11.02;1007.21
60214;6.14;1099.87
60215;1.17;1467.74
60216;6.64;634.5
60217;2.2;1352.02
60218;5.79;447.76
60219;11.74;1385.25
60220;7.9;1296.41
60221;4.21;438.33
60222;1.46;887.13
60223;1.58;608.92
60224;4.61;554.41
60225;8.93;240.77
60226;9.71;201.56
60227;2.04;683.82
60228;9.53;837.52
60229;0.83;440.05
60230;0.47;349.93
60231;11.54;665.14
60232;6.67;779.6
60233;8.48;1071.42
60234;10.44;1072.33
60235;6.07;405.92
60236;9.39;517.64
60237;1.97;427.92
60238;6.05;807.42
60239;9.01;189.8
60240;2.32;1059.09
60241;1.19;644.65
60242;1.3;764.64
60243;4.35;833.02
60244;0.34;794.6
60245;1.93;846.4
60246;4.88;1320.17
60247;1.82;1047.16
60248;3.38;1168.01
60249;6.44;843.38
60250;0.15;361.33
60251;1.18;268.81
60252;9.9;1486.63
60253;9.23;926.01
60254;4.86;457.57
60255;4.58;469.47
60256;4.49;1371.2
60257;0.39;424.34
60258;5.08;967.57
60259;6.42;488.22
60260;3.89;399.69
60261;3.41;1074.39
60262;0.66;428.07
60263;2.42;191.1
60264;7.07;1102.31
60265;11.1;499.99
60266;4.68;166.12
60267;2.49;281.62
60268;1.62;1100.47
60269;10.3;261.57
60270;7.98;1373.61
60271;1.42;1427.3
60272;5.28;513.96
60273;7.29;1166.84
60274;5.71;524.98
60275;1.35;886.07
60276;10.62;171.55
60277;10.89;495.67
60278;9.79;1319.04
60279;9.7;255.37
60280;0.59;766.76
60281;11.0;871.37
60282;6.88;1121.42
60283;0.58;280.86
60284;11.92;1358.67
60285;6.68;1358.52
60286;2.68;1169.27
60287;10.11;1223.98
60288;0.84;966.3
60289;8.22;1245.64
60290;9.08;559.53
60291;6.32;912.23
60292;11.11;450.1
60293;10.61;883.95
60294;1.11;1387.67
60295;5.87;495.72
60296;9.84;767.12
60297;1.41;515.67
60298;10.72;732.59
60299;5.15;1360.21
60300;9.7;344.32
60301;0.98;697.71
60302;0.82;202.31
60303;9.26;1213.56
60304;3.69;1030.33
60305;11.22;1010.33
60306;10.89;331.41
60307;1.68;1252.96
60308;6.77;745.28
60309;0.65;728.35
60310;4.24;931.96
60311;8.02;238.78
60312;4.84;1446.32
60313;4.07;979.25
60314;1.96;1232.7
60315;6.41;482.54
60316;0.34;1378.33
60317;0.15;1478.87
60318;4.07;337.25
60319;5.37;1420.02
60320;10.65;720.01
60321;8.31;534.75
60322;5.95;528.32
60323;2.6;604.2
60324;2.6;343.26
60325;6.56;1342.23
60326;3.39;657.78
60327;11.46;1237.48
60328;4.82;1402.28
60329;7.67;1333.36
60330;8.19;327.21
60331;1.08;1429.68
60332;0.47;905.74
60333;0.69;1301.58
60334;4.03;970.94
60335;4.37;1148.78
60336;7.82;379.17
60337;4.02;627.87
60338;3.77;264.58
60339;1.64;988.43
60340;8.2;632.68
60341;7.01;288.46
60342;0.8;1190.85
60343;0.03;1204.38
60344;2.67;269.31
60345;4.61;883.55
60346;9.54;1458.57
60347;10.4;1285.25
60348;0.95;848.82
60349;4.59;951.61
60350;8.09;435.02
60351;4.96;606.92
60352;5.11;1156.54
60353;10.01;1376.13
60354;1.59;1420.59
60355;4.09;300.28
60356;0.71;216.95
60357;1.0;291.98
60358;1.86;1379.95
60359;4.79;685.04
60360;1.72;450.5
60361;2.02;1313.74
60362;9.29;273.94
60363;6.46;531.75
60364;6.51;456.24
60365;6.33;707.97
60366;2.49;1290.41
60367;4.82;912.42
60368;11.85;287.14
60369;11.02;220.11
60370;11.88;647.76
60371;11.53;1393.75
60372;3.94;1062.38
60373;2.74;574.58
60374;10.84;225.49
60375;8.53;909.5
60376;0.55;187.97
60377;6.73;1118.47
60378;7.21;425.04
60379;6.58;481.36
60380;5.78;560.65
60381;4.66;961.19
60382;7.89;514.39
60383;7.85;981.78
60384;7.87;1397.39
60385;4.79;297.63
60386;2.48;249.23
60387;1.51;1462.1
60388;1.34;1498.12
60389;0.84;214.6
60390;7.18;1474.74
60391;5.1;539.26
60392;5.43;972.31
60393;2.7;881.41
60394;11.83;1204.6
60395;10.21;172.19
60396;2.24;418.87
60397;2.42;1177.1
60398;1.09;867.32
60399;8.44;918.84
60400;2.64;333.94
60401;10.84;344.85
60402;0.91;208.4
60403;4.17;501.46
60404;5.13;783.25
60405;5.54;1107.95
60406;10.09;549.67
60407;7.19;769.11
60408;8.83;1165.32
60409;11.73;1214.98
60410;2.41;647.0
60411;1.24;1438.47
60412;1.94;711.42
60413;3.47;219.72
60414;4.81;295.1
60415;11.99;1014.1
60416;5.79;225.53
60417;2.56;917.79
60418;7.67;393.69
60419;7.7;1446.49
60420;6.43;267.87
60421;3.34;561.6
60422;3.36;1418.89
60423;1.07;1097.02
60424;2.74;422.15
60425;6.59;345.13
60426;8.77;1302.76
60427;10.27;1105.17
60428;3.66;703.02
60429;3.04;998.53
60430;11.91;581.28
60431;0.48;294.99
60432;9.76;1085.19
60433;10.06;1235.91
60434;0.58;863.81
60435;6.45;814.88
60436;5.35;1311.4
60437;8.55;465.4
60438;0.6;314.76
60439;2.32;863.91
60440;1.29;873.25
60441;1.78;1248.38
60442;5.12;433.54
60443;6.53;438.68
60444;0.04;616.03
60445;10.14;1309.73
60446;7.28;322.17
60447;7.49;863.08
60448;7.66;681.23
60449;11.95;332.92
60450;4.99;675.71
60451;4.55;1368.61
60452;11.2;1261.85
60453;1.07;1207.31
60454;3.35;275.0
60455;9.34;1075.22
60456;7.8;1070.03
60457;11.74;720.49
60458;2.88;804.65
60459;4.04;214.15
60460;9.06;285.61
60461;7.88;292.76
60462;8.86;925.71
60463;2.57;266.33
60464;4.81;331.03
60465;7.58;1306.65
60466;3.68;946.26
60467;9.42;1071.63
60468;11.51;252.79
60469;1.09;754.23
60470;8.13;1459.34
60471;9.41;657.09
60472;5.74;557.96
60473;4.06;250.23
60474;0.42;413.46
60475;0.11;735.67
60476;7.97;834.87
60477;3.36;914.74
60478;2.48;350.84
60479;0.47;178.74
60480;11.51;923.91
60481;3.15;1400.05
60482;6.39;1292.2
60483;1.56;478.49
60484;3.14;162.18
60485;2.21;1287.05
60486;6.63;960.78
60487;7.82;441.09
60488;6.87;278.99
60489;9.22;282.06
60490;10.24;408.72
60491;2.62;738.5
60492;9.89;998.6
60493;11.11;885.07
60494;4.12;981.01
60495;10.86;289.99
60496;9.14;1088.64
60497;2.49;741.07
60498;5.99;701.92
60499;11.06;830.53
60500;10.33;257.04
60501;1.72;1230.46
60502;1.16;951.89
60503;1.62;499.02
60504;11.52;798.14
60505;8.52;1279.47
60506;6.55;239.73
60507;6.41;948.2
60508;8.18;1046.36
60509;5.48;283.42
60510;8.94;856.88
60511;6.57;1379.59
60512;11.61;1152.93
60513;4.01;279.71
60514;8.29;602.99
60515;7.04;958.39
60516;7.16;1060.56
60517;11.31;734.61
60518;4.55;514.63
60519;10.3;1198.51
60520;3.36;187.19
60521;0.36;1425.87
60522;0.66;914.96
60523;8.52;1494.36
60524;11.26;797.01
60525;10.01;605.41
60526;0.97;564.16
60527;1.43;901.77
60528;10.9;1304.74
60529;11.95;1384.27
60530;4.76;1379.09
60531;7.39;685.48
60532;7.59;1153.45
60533;10.32;614.22
60534;6.56;603.6
60535;3.89;623.37
60536;10.35;1362.53
60537;8.08;861.01
60538;10.85;1379.28
60539;4.14;949.16
60540;2.74;466.49
60541;0.77;563.85
60542;3.34;943.53
60543;1.44;939.44
60544;7.78;1210.56
60545;5.96;1074.9
60546;7.9;1122.75
60547;4.1;658.81
60548;5.56;980.31
60549;1.11;567.9
60550;4.54;938.05
60551;5.21;1308.68
60552;4.16;386.38
60553;3.37;297.97
60554;3.91;1355.17
60555;5.22;1281.84
60556;3.81;1254.57
60557;4.92;387.6
60558;6.96;559.57
60559;1.35;906.53
60560;6.54;1110.61
60561;7.91;600.03
60562;7.51;896.47
60563;6.29;415.39
60564;4.61;1359.13
60565;4.99;768.65
60566;7.39;1041.61
60567;2.02;1496.11
60568;2.73;584.41
60569;10.37;1150.7
60570;10.71;969.3
60571;9.64;1009.15
60572;2.84;1256.53
60573;1.34;1148.6
60574;1.21;856.84
60575;10.16;1310.18
60576;0.85;542.04
60577;9.31;511.18
60578;6.37;888.31
60579;2.53;1298.78
60580;9.82;1487.62
60581;9.56;1225.99
60582;3.17;496.64
60583;1.51;1383.1
60584;9.26;173.4
60585;3.46;1464.96
60586;1.31;582.67
60587;6.17;1296.8
60588;9.0;1387.28
60589;4.95;337.19
60590;2.96;965.86
60591;3.11;1471.11
60592;11.81;1368.16
60593;9.85;1042.33
60594;5.42;635.84
60595;9.81;720.67
60596;1.85;1177.79
60597;4.89;1441.32
60598;6.31;819.65
60599;11.52;624.83
60600;8.01;1258.87
60601;9.58;1305.79
60602;1.42;855.99
60603;6.44;898.92
60604;11.37;588.32
60605;10.1;1066.69
60606;10.75;307.75
60607;10.45;1024.59
60608;8.01;810.9
60609;5.85;1305.7
60610;1.31;437.91
60611;10.33;225.49
60612;5.23;1460.15
60613;6.8;791.08
60614;4.12;1335.35
60615;10.24;812.4
60616;3.89;762.11
60617;8.99;1335.82
60618;6.17;1286.37
60619;11.53;490.24
60620;11.7;1401.86
60621;7.78;168.12
60622;9.57;198.16
60623;0.84;954.25
60624;2.12;510.5
60625;3.1;751.82
60626;0.49;168.1
60627;4.15;414.0
60628;3.32;876.7
60629;11.19;338.95
60630;1.68;789.97
60631;10.29;207.07
60632;10.18;981.82
60633;5.55;1306.65
60634;3.97;419.96
60635;10.36;730.15
60636;0.26;1249.91
60637;0.07;1444.05
60638;0.38;1082.03
60639;0.09;1370.91
60640;5.32;573.94
60641;11.14;477.74
60642;2.1;965.41
60643;10.34;485.41
60644;0.2;1254.41
60645;4.46;1063.05
60646;11.37;1117.99
60647;0.48;1427.23
60648;9.41;179.78
60649;2.13;1249.18
60650;0.73;1437.07
60651;6.16;1119.86
60652;10.57;1175.96
60653;5.63;1481.81
60654;11.65;998.09
60655;10.22;424.86
60656;1.87;1192.25
60657;10.6;596.91
60658;4.91;372.24
60659;9.42;1352.09
60660;4.76;216.85
60661;7.24;552.03
60662;8.59;1359.98
60663;0.06;189.88
60664;4.23;681.01
60665;8.66;565.02
60666;1.62;1362.33
60667;8.7;398.46
60668;10.56;1497.17
60669;10.31;468.44
60670;11.69;421.51
60671;10.31;597.29
60672;3.48;445.99
60673;4.55;941.52
60674;11.18;1455.97
60675;0.04;496.83
60676;7.71;987.55
60677;10.19;272.28
60678;0.54;460.95
60679;9.88;638.96
60680;1.65;1494.66
60681;7.94;693.11
60682;3.72;994.56
60683;1.78;1115.43
60684;8.23;1341.75
60685;11.51;267.33
60686;6.02;722.89
60687;5.71;416.93
60688;0.9;1086.2
60689;1.57;397.92
60690;9.3;1311.62
60691;6.69;411.82
60692;9.99;1221.11
60693;6.62;217.65
60694;6.66;1133.98
60695;9.06;765.47
60696;6.2;361.6
60697;11.8;1032.17
60698;9.49;1431.81
60699;4.44;580.45
60700;5.55;395.11
60701;2.11;165.6
60702;10.01;411.27
60703;4.78;617.05
60704;7.71;620.08
60705;3.86;548.71
60706;3.75;464.2
60707;1.05;656.52
60708;7.9;802.97
60709;9.28;365.4
60710;7.37;942.17
60711;10.11;1185.15
60712;0.31;1426.39
60713;10.2;736.97
60714;6.7;876.92
60715;8.32;360.57
60716;1.16;650.2
60717;10.0;1014.8
60718;8.17;1119.09
60719;9.71;885.72
60720;7.25;365.41
60721;0.03;956.71
60722;10.1;944.04
60723;4.34;720.91
60724;6.07;1132.13
60725;11.63;1135.97
60726;0.9;929.23
60727;2.79;1104.43
60728;10.51;1399.1
60729;1.16;1292.2
60730;4.62;263.51
60731;9.55;1016.35
60732;6.58;1392.34
60733;0.68;1018.49
60734;6.04;977.19
60735;3.94;812.72
60736;8.3;414.56
60737;5.42;510.02
60738;1.87;1083.4
60739;9.53;511.59
60740;10.89;1056.16
60741;7.56;1479.37
60742;6.41;1438.42
60743;1.03;813.98
60744;0.62;1325.12
60745;10.16;793.35
60746;9.49;803.7
60747;4.73;1347.28
60748;11.51;1117.17
60749;9.93;1002.03
60750;1.97;1145.75
60751;3.72;1088.35
60752;9.94;582.36
60753;11.02;635.23
60754;0.68;549.62
60755;5.03;329.07
60756;9.15;269.29
60757;1.4;1006.66
60758;3.44;640.54
60759;1.6;740.86
60760;3.69;368.52
60761;0.85;641.34
60762;0.02;218.45
60763;7.12;1090.79
60764;4.59;529.02
60765;7.15;225.2
60766;3.07;1126.4
60767;4.22;1255.9
60768;3.51;674.32
60769;9.07;906.3
60770;9.45;1345.2
60771;2.66;784.3
60772;0.64;306.05
60773;1.88;1026.86
60774;0.73;695.71
60775;4.2;974.48
60776;3.05;725.67
60777;6.03;582.41
60778;7.62;732.01
60779;8.51;575.29
60780;1.5;274.59
60781;6.88;1035.25
60782;3.9;373.54
60783;8.9;661.21
60784;3.37;1410.41
60785;10.58;1228.29
60786;1.81;621.7
60787;3.3;1043.83
60788;4.67;559.17
60789;9.03;671.03
60790;0.69;841.25
60791;11.14;842.95
60792;2.6;290.03
60793;1.7;1454.23
60794;2.48;726.93
60795;5.04;1443.36
60796;0.69;645.19
60797;6.45;1140.59
60798;9.33;785.17
60799;1.5;1126.36
60800;0.08;1363.2
60801;9.84;1302.74
60802;9.55;925.11
60803;11.23;884.95
60804;8.51;949.22
60805;8.91;1028.2
60806;3.73;1114.71
60807;6.13;540.48
60808;6.13;1040.07
60809;4.32;344.55
60810;6.42;1421.63
60811;2.72;568.65
60812;8.31;221.05
60813;11.81;188.62
60814;0.07;603.13
60815;4.9;478.98
60816;11.42;1130.92
60817;4.12;518.19
60818;6.97;598.76
60819;8.93;795.68
60820;7.6;1347.26
60821;8.33;328.78
60822;11.09;904.48
60823;10.0;837.5
60824;0.81;1319.29
60825;9.8;812.74
60826;10.89;381.04
60827;9.4;1439.38
60828;8.76;1094.96
60829;2.46;938.47
60830;3.87;289.83
60831;10.18;1112.11
60832;0.1;291.99
60833;7.76;1359.84
60834;3.54;522.74
60835;4.84;321.72
60836;4.88;934.02
60837;6.81;564.91
60838;10.29;459.78
60839;6.37;1405.17
60840;0.21;630.96
60841;6.03;587.56
60842;3.23;1310.61
60843;9.13;506.01
60844;9.61;1244.32
60845;7.56;1419.98
60846;10.44;1292.71
60847;2.94;1288.93
60848;10.43;222.14
60849;10.37;752.95
60850;8.67;1238.09
60851;5.56;430.34
60852;7.72;1395.41
60853;0.59;1430.95
60854;5.62;735.38
60855;8.52;890.33
60856;6.08;777.94
60857;3.29;1206.76
60858;3.53;918.19
60859;10.5;454.88
60860;10.07;573.86
60861;9.15;569.59
60862;9.55;501.83
60863;1.75;321.97
60864;1.89;735.9
60865;6.16;1149.5
60866;0.55;900.9
60867;8.31;1179.89
60868;3.45;214.07
60869;7.5;656.19
60870;5.65;954.34
60871;9.6;613.95
60872;7.89;266.69
60873;11.76;1026.95
60874;3.97;605.06
60875;2.83;662.54
60876;0.86;1303.51
60877;10.2;747.37
60878;0.97;1060.41
60879;11.6;307.7
60880;3.56;1374.65
60881;10.3;409.46
60882;4.31;1455.51
60883;1.79;1456.08
60884;7.74;1311.62
60885;2.85;1434.37
60886;6.14;274.29
60887;8.18;478.88
60888;11.37;952.84
60889;9.05;1256.51
60890;11.18;1109.21
60891;0.42;1470.14
60892;10.07;854.72
60893;4.45;370.59
60894;6.82;644.94
60895;1.14;351.2
60896;0.28;1356.77
60897;8.31;948.8
60898;3.22;716.94
60899;11.26;272.33
60900;10.59;336.71
60901;2.79;1498.35
60902;11.33;602.25
60903;7.35;1499.0
60904;1.62;884.34
60905;0.63;903.43
60906;11.9;1385.81
60907;0.49;830.85
60908;11.16;782.73
60909;3.18;1476.22
60910;0.98;817.98
60911;1.5;254.52
60912;7.91;372.58
60913;2.12;283.97
60914;6.86;1385.45
60915;3.35;904.18
60916;1.75;1180.24
60917;11.43;1486.78
60918;3.73;1006.43
60919;6.88;437.41
60920;10.64;901.74
60921;4.67;657.07
60922;11.68;511.06
60923;11.18;1335.42
60924;8.64;928.04
60925;8.84;201.22
60926;1.75;1049.74
60927;7.5;1352.15
60928;8.27;1215.58
60929;5.11;285.5
60930;2.63;936.86
60931;5.65;1453.7
60932;6.1;844.36
60933;6.22;1057.64
60934;5.29;1236.97
60935;4.66;992.53
60936;8.7;260.16
60937;1.85;1031.5
60938;6.73;1167.45
60939;0.2;1269.14
60940;10.85;529.21
60941;4.14;1266.96
60942;5.94;293.22
60943;3.32;697.5
60944;5.96;1355.63
60945;3.38;889.64
60946;2.85;436.13
60947;3.11;1094.16
60948;6.7;957.14
60949;9.71;546.62
60950;0.15;1409.25
60951;8.08;214.41
60952;4.46;566.21
60953;9.1;518.48
60954;1.65;1201.45
60955;5.64;184.28
60956;7.31;598.24
60957;4.27;257.57
60958;4.44;323.77
60959;4.13;424.98
60960;4.63;735.83
60961;9.0;387.85
60962;3.62;1331.81
60963;2.89;930.15
60964;9.85;1383.17
60965;3.66;1016.28
60966;2.33;1375.58
60967;6.64;596.81
60968;9.48;885.13
60969;7.07;357.12
60970;3.86;1184.16
60971;10.5;374.99
60972;10.61;1184.59
60973;7.76;590.0
60974;5.01;264.97
60975;10.74;1021.29
60976;8.21;408.31
60977;9.6;1073.17
60978;11.37;581.41
60979;3.77;1099.36
60980;8.64;636.2
60981;3.6;179.25
60982;2.51;420.3
60983;7.24;1388.79
60984;2.11;446.01
60985;0.6;605.45
60986;7.91;810.25
60987;3.21;921.81
60988;10.66;421.77
60989;1.05;1342.71
60990;6.06;604.87
60991;0.09;1345.26
60992;6.18;1090.32
60993;10.87;1225.64
60994;6.25;833.91
60995;8.35;890.74
60996;9.2;628.02
60997;6.67;365.67
60998;6.56;536.39
60999;11.52;214.88
61000;3.78;1381.2
61001;2.4;1405.17
61002;4.99;322.03
61003;7.73;922.39
61004;3.83;1376.59
61005;4.93;1286.03
61006;8.03;401.54
61007;0.6;623.23
61008;7.11;334.75
61009;11.51;616.59
61010;2.1;521.77
61011;0.82;998.37
61012;7.68;853.44
61013;6.16;1105.66
61014;7.06;753.64
61015;6.87;1474.96
61016;1.76;364.91
61017;11.51;529.16
61018;0.58;355.67
61019;4.43;1484.39
61020;2.92;800.69
61021;1.5;804.23
61022;5.15;473.75
61023;0.2;1060.87
61024;0.66;1088.81
61025;1.72;969.53
61026;11.81;527.94
61027;7.3;863.08
61028;10.26;966.62
61029;5.5;1164.34
61030;11.19;1348.64
61031;3.28;1437.09
61032;6.07;968.46
61033;3.38;1108.08
61034;9.48;1335.73
61035;8.92;326.2
61036;5.8;1086.67
61037;10.56;163.92
61038;0.62;620.49
61039;9.38;241.85
61040;5.73;881.92
61041;9.21;702.58
61042;5.97;527.05
61043;5.2;510.13
61044;11.78;506.11
61045;10.64;604.29
61046;0.02;1103.73
61047;11.47;1157.83
61048;1.75;800.8
61049;6.29;160.45
61050;0.83;973.35
61051;10.43;1007.02
61052;9.35;1040.67
61053;0.05;212.11
61054;3.16;583.51
61055;3.97;770.56
61056;6.37;1074.74
61057;0.21;888.62
61058;5.1;1408.41
61059;7.26;316.36
61060;5.4;640.54
61061;2.27;581.2
61062;5.12;1246.42
61063;2.16;1094.61
61064;6.85;1100.61
61065;5.45;357.85
61066;9.57;1423.5
61067;5.22;1378.61
61068;7.38;681.47
61069;4.33;161.68
61070;10.17;225.92
61071;1.17;1469.57
61072;0.16;1322.66
61073;1.93;568.95
61074;3.84;526.45
